age_upon_outcome,sex_upon_outcome,animal_type,breed,color
39,1,1,652,217
35,2,0,552,58
25,2,0,552,222
21,1,1,720,117
5,3,1,285,388
42,3,1,152,416
10,2,1,589,154
5,3,0,552,401
25,2,0,552,136
25,2,0,1052,289
40,3,1,1024,7
19,2,0,552,218
8,3,1,65,444
6,2,1,652,444
6,3,1,230,432
31,3,1,270,372
38,0,1,558,128
43,1,1,398,416
21,2,1,901,388
21,2,1,901,388
21,2,1,901,388
33,1,0,1052,289
5,0,0,1052,402
5,0,0,1018,58
40,2,1,901,439
25,3,1,664,445
2,0,1,664,445
14,3,1,901,215
21,0,0,552,184
21,2,1,398,52
5,1,1,398,52
21,1,0,552,297
2,0,1,988,434
5,3,0,548,55
21,3,1,720,7
7,2,1,99,52
29,2,1,825,55
35,1,0,552,7
2,1,1,1157,154
21,3,1,881,416
3,1,0,1052,439
19,3,1,720,55
19,3,1,720,55
19,2,1,720,388
5,2,1,725,7
38,3,1,1157,372
21,2,1,590,52
11,2,1,968,45
27,3,1,1116,432
41,3,1,901,128
41,3,1,901,128
37,3,1,901,128
21,2,1,691,434
21,2,0,552,55
19,2,0,547,115
29,3,0,547,115
29,3,0,547,115
19,3,0,547,115
2,3,0,547,115
19,3,0,547,115
2,1,0,547,58
5,2,1,784,432
5,2,1,901,128
5,3,1,1116,432
5,2,1,692,171
5,0,1,901,115
5,0,1,901,115
5,0,1,901,115
5,0,1,901,115
42,3,1,488,311
33,2,0,1052,289
35,1,1,901,55
39,3,0,1052,289
39,3,0,1052,289
42,2,0,544,55
40,3,0,552,149
10,1,1,383,154
19,3,0,552,149
5,3,0,552,391
5,2,0,552,297
27,3,1,901,388
38,2,1,1037,55
42,2,0,552,466
21,3,0,552,58
39,2,1,230,55
37,2,1,230,55
37,2,1,230,55
12,1,1,884,432
5,1,1,901,388
43,2,1,720,199
43,1,1,720,199
5,1,1,838,117
33,2,0,552,91
33,3,1,720,38
5,2,1,194,432
25,0,0,548,7
21,3,1,398,173
27,3,1,398,444
31,3,0,552,136
25,2,0,544,136
25,3,0,552,115
33,3,0,552,432
19,3,0,552,432
19,0,0,552,136
19,1,0,552,136
29,3,0,552,297
21,3,0,552,401
21,3,0,548,401
5,2,1,720,481
5,2,1,720,481
19,2,0,548,91
5,3,0,552,149
25,2,0,548,297
33,2,0,548,91
21,2,1,935,118
5,3,1,398,311
31,3,1,65,416
21,1,1,901,55
1,1,0,552,305
7,2,1,901,388
7,2,1,901,388
4,4,0,552,401
4,4,0,552,184
4,4,0,552,401
4,4,0,552,22
4,4,0,552,22
29,0,1,488,129
31,2,0,552,84
7,2,1,398,454
38,2,0,544,55
41,2,1,590,338
25,1,0,552,84
25,0,1,901,337
20,4,0,552,136
20,4,0,552,22
5,3,1,629,258
5,0,1,398,432
5,3,0,552,295
19,3,0,552,7
19,3,0,552,149
2,3,0,552,149
19,3,0,552,136
19,3,0,552,136
5,2,1,901,115
5,0,1,901,475
5,2,0,551,22
27,2,1,901,115
27,2,1,1038,434
21,3,1,901,311
5,0,1,901,311
21,1,1,901,115
21,2,0,552,7
5,3,0,552,305
27,3,0,552,297
19,3,1,153,449
42,2,1,428,416
5,0,0,552,115
19,3,1,353,416
5,3,1,590,311
5,2,0,552,7
19,2,0,552,136
37,3,0,552,55
10,3,0,1019,58
21,1,1,353,54
5,0,0,552,84
31,2,1,115,74
33,0,0,548,391
33,0,0,548,401
33,1,0,548,7
5,3,1,988,417
5,3,1,988,417
5,3,1,988,417
40,2,1,995,388
40,2,1,995,388
40,2,1,995,388
39,1,1,720,235
39,1,1,720,173
29,1,0,552,297
27,2,0,552,7
37,3,1,317,432
42,3,1,827,432
37,3,1,317,432
27,2,1,788,416
27,2,1,788,416
21,1,1,1122,469
7,3,1,65,37
13,2,0,552,432
19,3,0,552,136
19,3,0,552,136
21,1,1,398,173
31,2,1,901,115
19,2,0,552,136
19,3,0,548,391
2,0,0,552,401
42,3,1,1157,372
5,2,1,720,7
42,3,0,552,84
21,2,1,488,37
19,2,0,552,55
19,2,0,552,136
19,2,0,552,55
19,2,0,552,136
19,3,0,552,149
5,3,0,552,136
5,3,0,552,84
35,3,1,901,55
35,3,1,901,55
21,3,1,901,55
21,2,1,901,55
5,0,1,398,388
21,0,0,552,184
27,0,1,1009,37
19,3,0,552,400
19,3,0,552,84
19,2,0,552,136
19,3,0,552,391
19,2,0,552,136
21,1,1,1009,37
21,1,1,1009,37
39,0,0,552,401
5,3,1,592,432
37,1,1,65,434
5,3,1,988,416
5,3,1,988,416
41,3,1,884,55
21,3,1,777,55
21,3,1,777,55
21,3,1,777,55
21,3,1,777,55
21,0,1,777,55
5,0,0,552,261
5,3,0,552,401
5,3,0,552,401
5,0,0,552,401
39,3,1,629,258
5,1,0,552,7
44,1,1,839,7
19,2,1,839,7
21,3,0,552,136
5,3,0,552,136
5,3,0,552,136
21,0,0,552,297
5,1,0,552,305
25,3,0,552,391
25,3,0,552,391
25,3,0,552,391
25,3,0,552,400
25,2,0,552,297
25,2,0,552,297
25,3,0,552,391
29,3,0,552,289
6,2,1,398,444
5,3,1,398,173
21,2,1,720,481
2,3,0,544,184
2,3,0,544,401
2,3,0,544,184
2,3,0,551,401
2,2,0,552,115
2,2,0,548,115
40,0,1,398,117
21,1,1,901,481
5,0,1,590,52
5,2,1,720,55
5,2,1,720,55
27,2,1,901,173
21,2,1,901,173
21,2,1,901,173
5,2,1,901,444
35,0,1,825,432
5,3,1,353,118
8,3,1,353,118
43,3,1,353,118
21,2,0,552,58
40,2,1,416,444
31,2,1,825,432
21,3,1,589,154
40,2,1,589,154
40,2,1,589,154
40,3,1,589,154
27,2,1,589,37
5,3,0,552,218
28,4,0,552,136
44,2,1,457,7
35,2,1,398,372
21,1,1,398,388
19,2,1,652,223
19,2,1,652,416
26,1,0,552,7
26,1,0,552,7
26,1,0,552,7
7,1,1,1009,52
29,2,0,552,7
29,1,0,548,149
21,2,1,590,154
21,2,1,901,432
21,1,1,901,432
19,3,0,548,136
19,2,1,36,416
5,0,0,548,401
5,2,1,901,173
5,2,1,901,173
5,2,1,988,434
37,1,1,988,434
33,1,1,988,434
21,3,0,552,184
42,0,0,552,184
40,2,0,552,136
21,3,0,552,136
19,2,0,552,309
41,3,1,1088,55
5,3,0,1052,289
7,2,1,901,173
40,3,1,398,287
9,2,1,1141,432
21,2,1,901,388
43,0,1,589,37
21,1,1,825,432
21,2,1,398,388
21,0,1,398,372
5,2,1,1028,30
31,2,0,552,55
2,1,0,548,136
5,3,1,720,434
42,1,1,270,173
5,3,1,720,388
21,3,1,1038,475
5,2,1,256,217
5,1,1,256,217
25,3,0,552,7
5,2,1,901,55
5,2,1,901,55
5,3,1,901,128
29,2,0,552,305
38,3,1,398,52
19,1,0,552,305
33,2,1,227,388
19,1,0,552,58
4,4,0,552,278
4,0,0,552,261
4,1,0,552,7
5,3,0,552,91
40,2,0,552,115
33,3,0,552,30
25,2,0,552,297
25,2,0,552,222
25,2,0,548,55
25,3,0,552,415
40,2,1,271,128
21,2,0,552,434
40,2,1,901,475
29,2,0,552,149
21,3,1,857,7
21,2,0,544,138
5,3,0,1052,77
5,3,0,1052,77
5,3,0,1052,77
6,3,1,135,326
6,3,1,375,65
5,3,1,590,154
31,2,1,398,7
33,3,1,145,54
29,3,1,145,54
25,0,1,383,349
5,0,1,729,337
5,3,1,230,326
19,2,1,891,213
41,1,1,65,98
41,2,1,65,98
6,1,1,720,154
42,1,0,552,260
5,1,1,901,55
35,2,1,720,7
44,0,1,590,388
25,4,0,552,7
5,1,1,968,55
5,3,0,790,117
5,3,0,552,184
21,2,1,1088,13
21,2,1,1088,13
21,2,1,1088,13
5,2,1,398,432
27,2,1,901,459
21,1,1,901,459
31,2,1,14,340
31,2,1,14,340
8,1,1,1056,55
5,3,0,552,401
26,1,0,552,7
20,4,0,552,7
39,2,1,199,154
19,2,1,199,154
19,3,1,199,154
19,2,1,825,217
5,2,0,1052,289
5,0,1,590,326
5,3,1,65,338
21,2,1,1088,388
21,3,1,720,45
5,3,1,901,475
5,3,1,901,475
5,3,1,901,475
5,3,1,901,475
5,0,1,901,475
19,2,0,544,7
6,1,1,901,246
38,2,0,543,305
5,3,0,552,400
5,3,0,552,184
5,3,0,552,184
19,2,1,65,469
19,3,1,65,318
27,2,1,398,55
5,3,0,552,184
25,1,0,544,7
27,1,1,51,340
7,2,1,398,117
35,2,1,398,416
4,4,0,552,136
30,0,0,552,149
5,3,1,1116,55
39,1,1,23,439
2,0,1,590,52
5,2,1,317,7
5,3,1,1055,55
5,3,1,1055,55
5,0,1,1055,55
5,0,1,1055,55
41,3,1,1003,118
41,3,1,1003,118
21,2,1,901,237
5,2,1,317,52
21,3,1,825,432
40,2,1,901,173
5,2,1,988,372
5,2,1,901,434
5,2,1,901,434
19,1,0,552,136
7,0,0,552,136
37,4,1,988,444
31,0,1,383,173
41,2,1,514,7
19,2,0,552,466
35,2,1,960,335
6,2,1,720,55
6,2,1,720,55
41,2,1,720,55
43,3,1,720,55
43,3,1,720,55
39,3,1,720,55
37,2,1,720,55
19,2,0,552,149
6,2,1,590,31
19,2,1,398,374
19,3,1,398,55
19,2,1,398,416
19,3,1,398,372
27,2,1,410,372
33,3,1,857,376
33,3,1,857,376
29,3,1,720,388
29,3,1,720,434
29,3,1,720,55
26,0,0,552,55
9,3,1,141,416
5,2,1,383,37
5,2,1,383,37
5,1,1,383,37
5,3,0,552,434
44,2,1,691,475
5,3,0,552,136
5,2,0,548,115
5,2,1,900,432
5,2,1,900,432
21,3,1,901,118
21,0,0,552,401
10,3,1,967,237
31,2,1,488,475
31,3,1,488,52
37,2,1,968,416
42,2,0,552,297
9,3,0,545,305
21,3,1,327,117
27,2,1,1132,58
40,0,1,1116,117
37,3,1,901,115
5,2,1,720,117
5,3,1,230,388
39,0,1,230,388
41,2,1,901,128
5,1,1,935,128
35,2,1,481,7
35,2,1,481,7
35,2,1,481,7
5,3,1,839,434
2,2,1,1009,52
2,3,1,1009,154
35,3,0,552,391
2,3,1,901,7
2,2,1,901,7
2,2,1,901,8
2,2,1,901,117
2,3,1,901,7
35,2,0,552,7
5,3,1,825,432
41,2,1,720,7
29,2,1,720,7
5,3,0,552,439
27,2,1,590,340
27,2,1,590,340
27,2,1,590,340
27,3,1,590,340
21,1,1,720,117
5,3,1,65,173
5,2,1,317,55
39,3,1,901,237
13,0,1,317,416
25,2,0,552,84
24,1,0,548,7
5,0,0,552,149
19,0,1,590,37
35,1,1,901,237
35,3,1,825,260
27,3,1,901,173
33,2,0,552,136
35,2,1,51,475
5,3,1,472,154
5,2,1,901,58
35,2,1,1055,432
35,3,1,534,52
27,3,1,589,432
41,2,0,552,136
41,2,0,552,297
21,2,1,271,173
21,2,1,271,173
21,3,0,552,7
35,3,0,552,136
19,2,1,901,215
20,4,0,552,184
19,2,1,901,475
33,3,1,590,349
5,3,1,590,37
5,3,1,590,37
5,3,1,590,37
5,3,1,590,37
6,3,1,211,52
42,2,1,960,388
9,0,1,720,372
19,1,1,426,7
19,0,1,393,7
19,1,1,393,7
19,3,1,393,38
19,0,1,393,38
19,1,1,426,38
5,3,1,897,7
25,3,0,552,136
21,3,1,398,372
29,2,1,534,37
37,2,0,552,305
5,2,1,691,444
21,3,1,397,434
5,3,1,397,434
35,0,1,652,432
25,0,0,552,136
9,2,1,824,260
5,2,1,825,432
5,2,0,552,439
5,2,1,825,432
5,3,0,552,459
5,0,0,552,91
5,3,1,99,311
5,3,1,945,215
5,3,1,945,215
5,3,1,945,215
5,3,1,945,215
5,3,1,945,215
5,2,1,691,173
25,3,0,548,148
30,1,0,548,136
29,2,0,552,289
25,3,0,552,289
29,3,0,552,289
29,2,0,552,7
37,3,1,1157,154
21,1,1,115,45
5,1,1,18,173
5,3,1,979,55
21,1,1,750,326
5,3,1,978,444
5,3,1,765,444
5,3,1,765,444
5,3,1,765,444
5,3,1,765,444
31,3,1,410,372
31,3,1,410,372
5,1,0,552,115
5,0,0,552,278
5,3,0,552,309
29,2,1,720,376
38,2,1,825,3
38,2,1,825,3
13,2,1,464,37
44,3,1,153,416
27,3,1,901,115
5,3,1,993,434
27,1,1,317,50
27,1,1,317,50
41,2,0,548,466
27,1,1,824,432
27,1,1,824,432
21,0,1,848,217
21,0,1,848,217
5,2,1,590,117
5,3,0,552,401
21,2,1,901,444
21,3,1,979,441
21,3,1,979,441
19,3,0,548,184
2,0,0,548,198
19,0,0,548,188
19,0,0,551,401
25,3,1,745,55
19,3,1,745,55
19,2,1,720,55
42,2,1,488,117
5,2,0,552,55
33,2,0,552,55
5,3,0,552,401
5,3,0,552,184
5,3,0,552,55
5,2,0,552,55
44,3,0,552,58
21,0,1,901,118
21,0,1,901,118
19,3,1,65,416
27,2,1,901,173
27,1,1,901,173
44,3,1,901,337
2,1,1,901,55
7,2,0,552,434
2,1,1,901,55
2,0,1,901,55
35,2,1,479,311
27,3,0,552,55
21,0,1,427,55
21,0,1,427,55
21,2,1,1151,475
21,2,1,1151,475
21,3,1,317,50
21,3,1,317,50
35,2,1,720,372
21,1,1,115,416
27,3,1,398,388
19,3,0,552,58
21,3,1,720,444
21,3,1,720,444
19,2,1,352,446
5,2,1,488,55
5,2,1,488,55
19,0,0,548,84
25,3,0,548,84
20,1,0,552,7
20,0,0,552,7
20,1,0,552,7
20,1,0,552,7
20,1,0,548,46
20,0,0,548,46
19,1,0,552,7
19,1,0,552,84
19,0,0,552,84
19,0,0,552,84
7,2,1,1098,7
19,1,0,552,7
37,2,0,552,7
29,2,0,552,7
29,3,0,552,7
19,1,0,552,84
2,1,1,901,388
19,2,0,1052,358
19,2,0,1052,358
2,1,1,901,374
2,1,1,901,119
2,1,1,901,119
2,1,1,901,119
6,1,1,901,173
19,1,1,901,173
30,4,0,552,55
33,2,0,552,297
33,3,1,383,7
8,0,1,589,416
5,2,1,65,55
5,2,1,65,55
39,2,0,552,84
21,3,0,552,55
6,2,1,901,173
21,2,0,552,217
33,2,1,271,118
21,3,0,552,136
5,0,0,1052,402
19,1,0,552,55
39,3,1,509,37
7,3,0,293,58
5,3,0,544,149
44,2,1,568,417
5,3,1,762,215
31,3,0,1019,115
5,3,1,652,432
5,2,1,720,7
21,1,1,398,388
5,3,1,398,374
41,2,1,753,115
5,3,0,1052,350
37,3,0,552,391
37,3,0,552,136
29,0,1,935,118
7,2,1,720,491
5,3,0,552,354
5,2,0,552,297
19,2,1,479,37
19,2,1,479,117
5,2,1,398,117
35,0,0,552,401
5,3,1,590,326
35,3,0,552,391
27,2,0,1052,289
5,2,1,629,250
38,0,1,901,55
35,2,1,23,128
21,3,1,590,171
37,0,1,65,388
5,2,1,306,432
5,3,0,552,391
19,3,0,552,136
19,3,0,544,136
19,2,0,544,136
19,2,0,552,136
21,1,1,654,432
19,3,1,720,55
19,2,1,720,388
19,2,1,720,388
19,2,1,590,349
41,2,1,720,372
40,2,1,1157,382
21,2,0,548,7
5,2,0,552,305
27,2,1,534,112
21,0,0,544,401
40,2,1,1037,388
5,1,1,901,55
21,3,1,65,388
5,1,1,23,128
5,3,1,720,37
5,3,1,988,55
27,1,0,552,84
5,3,1,317,432
5,3,1,317,432
37,3,1,799,56
26,1,0,544,55
26,1,0,544,55
26,1,0,544,55
26,0,0,544,55
21,3,1,70,117
26,0,0,544,84
37,2,1,720,173
33,1,1,590,7
5,2,1,147,128
19,3,1,215,311
25,0,0,552,184
6,3,0,552,55
21,0,1,901,117
25,3,0,552,136
25,3,0,552,136
25,2,0,552,136
38,2,1,884,235
5,2,1,590,118
6,2,1,770,55
21,1,1,762,173
26,0,0,548,55
5,0,1,720,117
29,3,1,691,445
2,0,0,544,184
37,0,1,720,372
44,3,1,719,7
5,0,0,552,289
5,2,1,945,128
29,3,0,552,149
41,2,1,590,7
33,3,1,347,372
5,0,1,720,7
6,2,1,353,135
6,2,1,353,135
25,3,0,544,136
19,3,0,552,305
19,3,0,552,305
19,2,0,552,14
42,3,1,884,444
27,1,0,552,55
35,2,1,65,469
5,2,1,901,117
5,2,1,901,117
2,1,1,720,55
2,1,1,720,55
6,1,1,759,55
42,0,1,901,128
35,3,1,901,115
40,3,0,551,55
35,2,0,551,58
19,2,1,398,388
5,2,1,828,117
25,2,0,544,305
5,2,1,1034,416
19,3,1,398,31
19,3,1,398,31
19,3,1,398,38
5,3,1,1032,335
37,2,0,548,434
5,0,1,1055,278
5,2,1,945,55
27,3,0,544,136
5,3,1,398,117
19,3,1,398,372
2,0,1,398,215
2,3,1,398,372
2,3,1,398,372
2,2,1,398,388
5,2,1,479,35
29,3,0,552,84
25,2,0,552,434
25,3,0,552,184
25,2,0,552,434
25,2,0,552,305
25,3,0,552,184
21,0,0,547,7
21,0,1,901,58
21,0,1,901,58
27,2,1,398,171
21,2,1,720,55
21,2,1,720,55
21,2,1,720,55
5,2,1,720,55
5,2,1,720,55
19,3,0,552,84
5,0,0,552,136
6,1,0,552,297
5,2,1,1056,55
42,1,1,901,173
5,0,1,792,432
6,2,1,199,154
38,2,0,552,22
5,3,0,552,401
5,3,0,552,447
35,3,1,256,349
25,2,1,720,173
25,2,1,720,55
25,3,1,720,55
5,3,1,652,449
31,2,1,141,154
21,2,1,720,7
5,2,1,720,7
5,2,1,720,7
38,2,1,1167,217
5,2,0,552,7
5,3,0,552,117
35,2,0,552,55
7,3,1,65,92
42,2,1,65,416
5,3,0,552,173
27,1,1,884,432
5,2,0,547,149
2,0,1,590,340
27,2,1,901,444
42,2,0,552,84
5,2,1,398,173
31,0,1,901,128
5,2,0,552,297
25,2,0,552,7
42,3,1,65,37
25,2,0,552,55
42,3,1,590,388
25,3,0,552,55
42,2,1,720,199
5,3,1,740,288
5,3,1,740,288
5,0,0,548,184
29,2,0,552,136
21,3,0,552,84
35,1,1,822,52
33,2,1,398,117
21,3,1,490,432
21,3,1,490,432
21,3,0,552,305
27,3,1,398,7
41,2,1,398,7
41,3,1,398,7
5,2,1,720,55
5,2,1,720,55
5,2,1,720,55
5,2,1,720,55
19,2,0,552,136
5,2,1,153,172
19,0,1,652,475
19,2,0,552,149
13,1,1,968,217
38,2,0,552,136
31,0,1,398,388
31,0,1,677,111
5,3,0,552,91
5,2,0,547,305
5,3,1,398,475
19,2,1,720,416
21,1,1,1008,37
2,2,0,544,305
19,2,0,551,305
5,3,1,590,37
5,2,1,720,55
38,2,1,691,444
29,0,1,153,416
5,1,1,1141,235
5,1,1,1141,235
5,1,1,1141,235
5,3,1,353,129
19,3,0,552,136
19,3,0,552,136
39,2,0,552,136
39,3,0,552,149
5,2,1,165,55
5,0,1,792,432
5,1,1,784,270
5,1,1,784,270
41,3,1,56,372
20,4,0,552,297
20,4,0,552,297
20,4,0,552,7
37,3,0,552,91
33,3,0,552,91
19,3,1,398,52
19,3,1,398,388
19,3,1,398,55
21,3,1,901,432
5,3,1,820,52
5,2,1,820,37
33,2,0,552,136
5,2,1,901,311
5,1,1,901,311
5,3,1,691,475
5,3,1,691,475
19,3,0,808,55
19,3,0,808,55
19,2,0,552,149
19,3,0,552,149
19,3,0,808,136
35,2,1,629,250
5,0,0,552,84
27,2,1,901,55
37,3,0,552,136
21,3,0,552,149
21,0,1,590,117
37,2,1,691,416
38,2,0,544,115
21,2,0,552,297
10,1,1,271,372
21,0,1,1168,388
9,2,1,398,388
35,0,1,935,372
29,3,0,552,7
5,2,1,590,37
38,2,0,552,136
5,2,1,720,199
37,3,1,590,416
21,3,1,386,388
31,2,1,901,128
5,3,1,45,337
5,0,0,552,58
21,1,1,398,469
5,2,1,590,341
5,2,1,590,341
21,1,1,1157,251
41,3,0,1052,289
21,3,1,590,388
29,3,1,935,118
21,0,1,901,128
21,1,1,969,117
7,2,1,115,337
38,2,1,65,388
35,2,1,65,388
5,2,1,835,217
5,4,0,552,7
38,3,1,488,52
21,3,1,488,443
5,2,1,780,55
5,3,0,552,149
5,2,0,548,7
38,3,1,1102,52
35,3,1,1102,52
35,3,1,1102,52
44,1,1,967,374
21,2,1,901,154
21,3,1,720,7
5,1,1,580,7
21,2,0,552,136
38,3,0,552,297
19,0,0,552,7
25,2,0,552,7
39,3,1,398,171
21,2,1,410,173
27,2,1,410,55
29,0,0,552,7
21,2,0,544,55
38,2,1,398,55
5,2,1,691,475
39,3,1,398,475
31,2,0,548,7
27,2,1,720,7
5,2,1,901,6
38,3,1,720,199
38,3,1,720,7
36,4,1,1009,30
21,2,1,720,55
21,0,1,720,55
30,1,1,720,55
30,0,1,720,7
30,0,1,720,37
30,0,1,720,237
30,1,1,720,154
39,2,1,727,434
21,0,1,353,118
21,0,1,353,118
5,2,0,1052,289
25,2,0,1052,350
19,2,0,1052,350
19,2,0,552,7
19,2,0,552,7
5,3,1,652,432
5,0,0,552,136
21,1,0,552,58
5,2,1,199,388
21,3,1,398,37
21,2,1,398,372
21,2,1,398,114
27,3,0,548,55
19,3,1,720,475
21,2,0,552,149
5,3,0,552,184
25,3,1,590,52
31,0,1,488,52
5,1,1,1157,374
5,2,1,620,37
5,3,0,552,7
19,3,0,552,7
19,2,0,552,7
25,2,0,552,136
25,2,0,552,136
2,0,1,720,182
21,0,0,1052,350
35,2,1,652,475
5,3,1,792,432
5,3,1,792,432
5,3,1,792,432
5,3,1,792,432
25,1,0,552,434
27,2,1,590,52
37,2,1,590,52
19,3,1,490,7
19,3,1,490,118
26,1,0,552,84
5,1,1,884,235
40,3,1,115,117
27,2,0,552,297
21,1,0,552,297
5,2,0,552,218
5,1,0,552,218
5,1,0,1052,289
2,3,0,552,136
2,3,0,552,136
2,2,0,552,136
2,2,0,552,136
5,3,0,552,136
35,3,0,544,184
35,3,0,544,184
21,3,0,544,55
5,2,0,544,305
31,1,1,398,52
21,2,0,552,58
21,2,1,398,337
35,0,1,720,311
19,1,0,552,149
27,2,1,65,55
19,3,0,552,184
35,1,1,1088,372
31,1,1,1088,372
31,1,1,1088,372
5,0,0,552,447
27,2,1,317,117
21,3,0,548,184
5,3,0,548,149
21,3,1,1009,52
1,1,1,398,55
1,0,1,398,55
1,1,1,398,55
1,1,1,398,55
1,0,1,398,340
1,1,1,398,340
12,3,1,988,55
33,2,0,548,138
44,3,0,552,184
21,3,1,901,128
5,2,1,720,117
38,3,1,589,37
8,2,0,552,55
7,3,1,271,173
33,2,1,1038,55
5,2,1,153,117
43,1,1,153,117
43,1,1,153,117
27,2,0,552,297
27,2,0,552,55
27,2,1,51,154
10,1,1,398,52
38,1,1,1038,55
38,1,1,884,55
37,2,1,65,76
6,2,1,65,76
21,2,0,552,297
5,1,1,398,388
8,2,1,750,55
8,3,1,750,37
21,2,1,1157,385
6,2,1,396,380
5,2,1,424,117
5,2,1,1108,52
38,0,1,686,278
5,2,1,590,7
5,1,1,590,432
7,3,0,552,297
10,3,1,1133,240
5,3,1,194,432
39,3,1,901,30
21,3,0,547,55
37,2,1,256,475
37,0,0,552,7
25,3,0,552,7
25,2,0,552,58
19,2,0,552,7
19,3,0,552,391
19,2,0,552,136
19,3,0,552,391
19,3,0,552,84
19,2,0,552,218
21,1,0,552,115
31,2,0,552,218
25,3,0,548,149
35,2,0,552,136
7,3,1,901,388
10,2,1,153,349
10,2,1,153,349
25,3,0,552,401
10,1,1,629,235
5,2,1,969,154
5,2,1,65,173
5,3,1,115,173
5,3,1,115,173
29,3,0,552,136
29,3,0,552,7
19,2,1,230,55
5,3,1,317,55
6,2,1,65,100
6,2,1,65,431
5,2,1,353,65
5,0,1,1038,278
5,3,1,398,172
21,2,1,14,55
26,1,0,552,136
26,1,0,552,136
26,0,0,552,136
26,0,0,552,7
21,2,1,652,478
7,3,1,884,235
21,0,1,798,454
5,3,1,488,311
21,2,0,552,7
27,2,1,901,217
5,3,1,1009,7
5,3,1,398,7
31,3,1,383,372
31,2,1,1023,475
35,3,1,720,55
5,0,1,398,154
5,0,1,398,154
21,2,1,960,311
21,0,1,397,432
35,3,0,552,401
31,3,0,552,401
31,1,1,901,13
27,1,1,901,13
37,2,0,552,7
25,3,0,552,84
25,3,0,552,7
42,3,0,544,401
27,2,0,552,58
5,3,1,691,388
20,1,0,552,55
20,1,0,552,55
20,1,0,552,149
20,0,0,552,149
20,1,0,552,149
5,0,0,552,55
5,2,1,901,115
5,2,1,901,115
5,2,1,901,115
5,3,0,552,136
25,2,0,552,136
25,2,0,552,136
25,2,0,552,136
19,2,0,552,84
21,2,0,552,149
35,3,0,552,84
41,3,0,1052,357
41,3,0,1052,357
5,2,1,968,154
38,3,1,398,372
5,0,1,398,52
37,0,0,552,136
25,2,0,551,55
41,1,0,548,305
7,2,1,690,444
35,3,0,544,184
21,2,1,901,118
38,3,1,719,55
35,3,1,719,55
35,3,1,719,55
35,3,1,719,55
35,3,1,719,55
35,3,1,719,55
38,3,1,589,37
27,3,1,901,55
5,0,1,901,55
12,1,1,376,434
31,1,1,720,7
25,2,1,398,388
25,2,1,398,388
25,2,1,398,388
5,2,0,552,136
30,0,0,552,7
5,4,0,552,391
27,2,1,447,311
29,2,1,909,173
21,3,1,99,416
41,3,1,1034,481
5,0,1,481,311
33,3,1,398,372
5,2,1,45,115
33,3,1,720,7
37,3,0,552,22
21,3,1,65,55
2,2,1,65,55
5,2,0,552,115
2,3,1,65,55
2,3,1,65,55
2,3,1,64,434
2,0,1,64,444
2,0,1,64,118
5,2,1,199,372
21,2,1,398,388
21,2,1,398,372
5,2,1,590,340
5,0,1,398,475
19,2,0,552,218
19,2,0,552,218
2,0,1,65,7
21,1,1,398,52
12,1,1,720,7
19,3,0,548,136
19,3,0,548,7
19,2,0,552,7
29,0,0,544,136
35,2,1,720,215
31,1,1,720,215
42,0,1,720,199
21,3,1,720,173
30,1,0,1052,350
28,4,1,488,7
28,4,1,488,7
1,4,1,488,7
39,3,0,548,406
39,2,0,552,30
39,2,0,552,30
39,2,0,552,30
39,2,0,552,30
19,3,0,552,297
19,3,0,552,184
35,3,0,552,401
19,3,0,552,184
19,3,0,548,401
5,2,1,1157,37
5,2,1,393,475
5,3,0,552,184
27,3,0,1052,49
21,2,1,901,237
21,2,1,901,237
10,1,1,270,444
42,2,1,590,37
42,2,1,590,37
5,1,1,960,154
5,1,0,552,84
5,2,1,720,416
5,0,1,720,376
5,2,1,720,386
27,2,0,552,218
27,4,0,552,149
5,2,1,901,432
37,0,1,398,234
39,2,1,629,481
19,2,1,629,481
5,2,1,398,444
5,2,1,677,444
40,3,1,900,115
38,3,1,900,115
38,3,1,900,115
40,0,1,967,238
29,3,0,552,400
25,2,0,552,136
29,2,0,552,91
29,2,0,552,447
25,2,0,552,84
25,0,0,552,58
25,0,0,552,136
5,3,1,857,372
5,3,1,720,388
43,0,1,720,388
27,2,1,38,118
5,2,1,861,388
5,3,1,398,416
5,0,1,153,444
27,2,1,673,376
5,3,1,1157,434
2,2,0,552,261
7,0,1,1156,363
36,0,1,762,128
36,1,1,762,118
36,1,1,762,374
36,1,1,762,388
36,0,1,762,118
39,1,1,589,432
5,2,1,988,432
5,2,0,552,305
5,3,0,552,305
5,3,0,552,391
7,0,1,839,278
21,0,1,901,55
7,3,1,901,128
21,2,1,857,374
5,2,1,509,434
5,3,1,398,372
5,3,1,398,372
27,2,1,901,372
44,1,1,628,311
21,3,1,901,372
31,2,0,552,136
5,1,1,901,55
38,3,1,415,388
38,2,0,548,55
27,3,1,629,217
33,1,1,812,128
29,1,1,812,128
13,0,1,398,416
25,3,0,552,58
41,3,1,720,432
5,3,1,521,416
19,3,1,590,117
19,2,1,590,311
19,2,1,590,372
19,3,1,590,372
19,3,1,590,117
19,2,1,590,340
19,2,1,590,340
5,2,1,830,55
5,2,1,901,55
21,1,1,488,117
5,2,0,552,55
44,2,0,552,432
35,3,0,552,7
35,3,0,552,7
40,3,1,1037,434
25,3,1,383,52
5,3,1,590,372
5,2,1,720,432
